FECHA_DE_MUESTREO,ESTACIONES,pH,TURBIEDAD_,SOLIDOS_TOTALES_,SOLIDOS_SUSPENDIDOS_TOTALES_,SOLIDOS_DISUELTOS_,DEMANDA_BIOQUIMICA_DE_OXIGENO_,DEMANDA_QUIMICA_DE_OXIGENO_,OXIGENO_DISUELTO_,CONDUCTIVIDAD_ELÉCTRICA_,COLIFORMES_TOTALES_,NITROGENO_TOTAL_,FOSFORO_TOTAL_
quinquenio6,PASO DE LA TORRE,7.11,180.0,298.0,180.0,118.0,2.61,53.9,4.3,133.0,240000.0,,0.686
quinquenio6,VIJES,7.38,160.0,414.0,212.0,202.0,2.84,70.3,3.7,151.0,1100000.0,,0.225
quinquenio6,YOTOCO,7.6,220.0,548.0,213.0,335.0,3.59,114.0,3.4,143.0,240000.0,,0.229
quinquenio6,MEDIACANOA,7.78,270.0,666.0,550.0,116.0,2.72,62.8,2.85,146.0,460000.0,,
quinquenio6,RIOFRIO,7.45,320.0,580.0,415.0,165.0,3.92,54.0,2.95,139.0,1100000.0,,0.304
quinquenio6,PUENTE GUAYABAL,7.59,120.0,354.0,258.0,96.5,2.57,53.9,3.35,150.0,93000.0,,1.02
quinquenio6,LA VICTORIA,7.41,180.0,324.0,92.0,232.0,3.23,21.6,3.25,197.0,15000.0,,0.264
quinquenio6,ANACARO,7.51,290.0,214.0,44.0,170.0,3.9,144.0,3.11,153.0,23000.0,,0.295
quinquenio6,PUENTE LA VIRGINIA,7.64,270.0,358.0,125.0,234.0,3.26,25.5,4.75,147.0,43000.0,,0.47
quinquenio6,ANTES SUAREZ,6.36,3.2,134.0,,122.0,3.11,10.8,2.76,119.0,,,
quinquenio6,ANTES RIO OVEJAS,7.04,4.0,106.0,,94.4,2.66,12.7,2.73,94.2,,,0.06
quinquenio6,ANTES RIO TIMBA,7.32,21.2,104.0,,92.4,1.08,,6.01,93.4,,,
quinquenio6,PASO DE LA BALSA,7.65,3.5,102.0,,90.4,1.03,12.2,5.92,94.9,,,0.076
quinquenio6,PASO DE LA BOLSA,7.1,8.5,176.0,18.3,158.0,1.53,,6.22,95.4,,,0.062
quinquenio6,PUENTE HORMIGUERO,6.48,17.0,186.0,51.8,134.0,2.24,12.7,6.51,99.3,,,0.0509
quinquenio6,ANTES INTERCEPTOR SUR,7.09,32.0,232.0,120.0,112.0,2.07,18.6,5.86,104.0,,,0.066
quinquenio6,JUANCHITO,7.24,12.0,164.0,28.0,136.0,1.57,19.6,5.22,110.0,,,0.065
quinquenio6,PASO DEL COMERCIO,7.26,6.5,220.0,47.0,173.0,4.5,20.6,4.01,138.0,,,0.125
quinquenio6,PUERTO ISAACS,7.07,5.0,198.0,14.0,184.0,5.43,58.3,,158.0,,,0.569
quinquenio6,PASO DE LA TORRE,7.17,5.5,200.0,32.0,168.0,4.82,27.4,0.876,177.0,,,0.215
quinquenio6,VIJES,6.82,20.5,199.0,71.0,128.0,12.3,23.0,0.6,187.0,,,0.205
quinquenio6,YOTOCO,6.81,6.0,131.0,17.0,114.0,5.13,6.77,0.81,181.0,,,0.272
quinquenio6,MEDIACANOA,7.26,6.0,176.0,52.0,124.0,5.24,12.3,1.41,183.0,,,0.206
quinquenio6,RIOFRIO,7.11,9.06,164.0,46.2,118.0,6.21,12.4,2.32,161.0,,,0.172
quinquenio6,PUENTE GUAYABAL,7.14,9.16,176.0,42.0,134.0,4.22,23.1,2.2,166.0,,,0.157
quinquenio6,LA VICTORIA,7.04,8.3,136.0,32.5,104.0,2.84,,3.15,156.0,,,0.227
quinquenio6,ANACARO,7.03,8.73,206.0,66.0,140.0,3.78,62.4,2.73,159.0,,,0.188
quinquenio6,PUENTE LA VIRGINIA,7.02,12.7,206.0,108.0,98.5,2.97,,2.72,167.0,,,0.258
quinquenio6,ANTES SUAREZ,7.48,64.0,90.0,38.0,52.0,1.58,26.4,4.1,79.0,240000.0,,
quinquenio6,ANTES RIO OVEJAS,7.18,68.0,120.0,40.0,80.0,1.62,9.15,3.8,74.0,9.0,,
quinquenio6,ANTES RIO TIMBA,7.38,56.0,124.0,54.0,70.0,,15.2,5.36,77.2,24000.0,,0.06
quinquenio6,PASO DE LA BALSA,7.37,52.0,118.0,58.0,60.0,,10.0,6.0,74.0,43000.0,,0.06
quinquenio6,PASO DE LA BOLSA,7.58,69.0,184.0,108.0,76.0,1.33,34.2,5.75,77.2,15000.0,,0.1
quinquenio6,PUENTE HORMIGUERO,7.51,119.0,346.0,193.0,153.0,1.39,10.8,4.49,97.0,93000.0,,0.149
quinquenio6,ANTES INTERCEPTOR SUR,7.49,46.0,168.0,60.0,108.0,1.81,5.7,5.29,100.0,430000.0,,0.07
quinquenio6,JUANCHITO,7.52,70.1,304.0,70.0,234.0,2.27,,5.36,98.8,93000.0,,0.219
quinquenio6,PASO DEL COMERCIO,7.56,47.0,160.0,84.0,76.0,2.81,19.6,4.58,111.0,43000.0,,0.157
quinquenio6,PUERTO ISAACS,7.33,45.0,138.0,56.0,82.0,3.09,28.2,3.57,120.0,2300000.0,,0.183
quinquenio6,PASO DE LA TORRE,7.4,59.0,178.0,54.0,124.0,3.44,52.3,2.56,133.0,75000.0,,0.17
quinquenio6,VIJES,7.46,54.5,302.0,126.0,176.0,3.18,28.1,2.49,141.0,93000.0,,0.272
quinquenio6,YOTOCO,7.15,51.0,368.0,158.0,210.0,3.0,36.7,1.71,169.0,2400000.0,,0.288
quinquenio6,MEDIACANOA,7.65,51.0,325.0,163.0,162.0,2.9,50.3,1.76,148.0,24000.0,,0.13
quinquenio6,RIOFRIO,7.32,69.0,362.0,200.0,162.0,3.0,30.8,2.73,145.0,230000.0,,0.235
quinquenio6,PUENTE GUAYABAL,7.06,58.0,444.0,217.0,227.0,1.88,31.6,2.93,151.0,46000.0,,0.235
quinquenio6,LA VICTORIA,7.05,51.0,410.0,210.0,200.0,2.52,25.6,2.49,149.0,4300.0,,0.293
quinquenio6,ANACARO,7.06,46.0,386.0,223.0,164.0,2.27,30.8,2.74,171.0,2300.0,,0.185
quinquenio6,PUENTE LA VIRGINIA,7.03,70.0,424.0,243.0,181.0,2.76,29.0,4.24,140.0,43000.0,,0.305
quinquenio6,ANTES SUAREZ,7.41,26.2,112.0,14.0,98.0,1.19,14.8,5.9,65.1,360.0,2.64,
quinquenio6,ANTES RIO OVEJAS,7.4,30.6,120.0,21.0,99.0,1.03,19.2,6.1,64.4,3100.0,,
quinquenio6,ANTES RIO TIMBA,7.37,145.0,352.0,220.0,132.0,1.43,29.2,6.99,60.4,4300.0,2.5,
quinquenio6,PASO DE LA BALSA,7.54,51.3,208.0,118.0,90.0,1.09,36.0,7.33,98.4,9300.0,2.01,
quinquenio6,PASO DE LA BOLSA,7.68,33.0,268.0,184.0,84.0,1.8,32.5,7.94,64.1,9300.0,2.57,
quinquenio6,PUENTE HORMIGUERO,7.45,150.0,322.0,240.0,82.0,1.2,30.8,7.84,1706.0,15000.0,2.4,
quinquenio6,ANTES INTERCEPTOR SUR,7.7,210.0,430.0,357.0,73.0,1.1,25.3,7.36,92.6,24000.0,2.59,0.077
quinquenio6,JUANCHITO,7.79,70.0,362.0,307.0,55.0,1.14,24.9,7.38,589.0,24000.0,2.37,
quinquenio6,PASO DEL COMERCIO,7.7,100.0,294.0,169.0,125.0,1.06,25.6,6.99,96.0,240000.0,2.94,0.157
quinquenio6,PUERTO ISAACS,7.38,60.0,304.0,289.0,15.0,1.89,24.8,6.65,119.0,240000.0,2.82,0.161
quinquenio6,PASO DE LA TORRE,7.7,90.0,422.0,196.0,226.0,2.2,23.6,5.87,136.0,240000.0,2.94,0.134
quinquenio6,VIJES,7.11,115.0,317.0,180.0,137.0,2.54,38.9,4.76,139.0,93000.0,2.84,0.145
quinquenio6,YOTOCO,7.33,53.0,574.0,190.0,384.0,4.86,231.0,1.39,165.0,150000.0,4.01,0.169
quinquenio6,MEDIACANOA,7.39,100.0,372.0,231.0,141.0,2.34,39.4,4.11,160.0,43000.0,3.13,0.055
quinquenio6,RIOFRIO,6.96,125.0,374.0,213.0,161.0,2.09,39.7,3.72,150.0,43000.0,3.1,0.185
quinquenio6,PUENTE GUAYABAL,7.4,285.0,638.0,367.0,271.0,2.03,37.5,4.56,140.0,43000.0,3.16,0.063
quinquenio6,LA VICTORIA,7.45,305.0,444.0,425.0,19.0,2.21,34.0,3.67,135.0,9000.0,2.98,0.136
quinquenio6,ANACARO,7.37,535.0,584.0,325.0,259.0,1.77,40.3,4.13,137.0,15000.0,3.22,0.179
quinquenio6,PUENTE LA VIRGINIA,7.24,490.0,824.0,583.0,241.0,2.1,44.3,4.51,134.0,93000.0,3.81,0.347
quinquenio6,ANTES SUAREZ,7.04,6.45,124.0,,112.0,5.69,32.5,4.97,80.0,300.0,,
quinquenio6,ANTES RIO OVEJAS,7.16,5.9,96.0,,84.4,7.58,30.5,4.89,70.7,2300.0,,
quinquenio6,ANTES RIO TIMBA,7.51,5.65,112.0,,100.0,7.5,30.5,6.94,68.7,9000.0,,
quinquenio6,PASO DE LA BALSA,7.51,6.0,98.0,,86.4,4.6,32.6,7.18,68.0,900.0,,
quinquenio6,PASO DE LA BOLSA,7.71,15.0,122.0,100.0,22.0,1.48,40.3,6.47,72.3,900.0,,0.068
quinquenio6,PUENTE HORMIGUERO,6.55,22.0,248.0,130.0,118.0,5.12,25.0,5.77,98.7,43000.0,,0.08
quinquenio6,ANTES INTERCEPTOR SUR,7.12,6.1,110.0,19.0,91.0,7.2,37.4,5.58,101.0,43000.0,,0.07
quinquenio6,JUANCHITO,7.08,30.0,170.0,29.0,141.0,6.48,40.9,5.32,100.0,15000.0,,0.107
quinquenio6,PASO DEL COMERCIO,7.19,13.0,220.0,53.0,167.0,5.82,37.4,4.65,112.0,1100000.0,,0.172
quinquenio6,PUERTO ISAACS,7.04,7.4,136.0,33.0,103.0,6.53,38.4,3.91,121.0,110000.0,,0.137
quinquenio6,PASO DE LA TORRE,7.18,7.7,160.0,15.0,145.0,7.2,38.4,2.75,148.0,90000.0,,0.147
quinquenio6,VIJES,7.79,7.86,346.0,150.0,196.0,2.28,31.5,2.34,142.0,150000.0,,0.196
quinquenio6,YOTOCO,7.5,7.35,197.0,70.0,127.0,2.72,21.7,1.64,177.0,36000.0,,0.174
quinquenio6,MEDIACANOA,7.71,6.0,212.0,97.0,115.0,2.48,38.4,1.94,171.0,93000.0,,0.199
quinquenio6,RIOFRIO,7.59,14.0,226.0,114.0,112.0,1.88,35.4,2.29,182.0,23000.0,,0.167
quinquenio6,PUENTE GUAYABAL,7.36,18.5,332.0,170.0,162.0,2.07,32.5,2.51,192.0,210000.0,,0.177
quinquenio6,LA VICTORIA,7.47,19.5,390.0,277.0,113.0,2.0,33.0,2.5,183.0,9000.0,,0.243
quinquenio6,ANACARO,7.47,61.6,426.0,242.0,184.0,1.87,34.4,3.75,189.0,9000.0,,0.185
quinquenio6,PUENTE LA VIRGINIA,7.55,91.6,404.0,196.0,208.0,2.14,38.4,4.2,166.0,23000.0,,0.203
quinquenio6,ANTES SUAREZ,6.74,20.0,126.0,20.0,106.0,2.3,54.7,1.65,114.0,430.0,,0.1
quinquenio6,ANTES RIO OVEJAS,6.85,18.1,108.0,20.0,88.0,2.42,219.0,1.53,114.0,430.0,,0.079
quinquenio6,ANTES RIO TIMBA,6.65,22.1,114.0,24.0,90.0,1.9,,5.68,108.0,900.0,,
quinquenio6,PASO DE LA BALSA,6.63,35.0,100.0,29.3,70.7,1.13,,6.7,94.2,4600.0,,
quinquenio6,PASO DE LA BOLSA,6.92,31.1,150.0,54.0,96.0,3.0,,5.6,108.0,4300.0,,
quinquenio6,PUENTE HORMIGUERO,6.99,38.0,212.0,59.0,153.0,3.39,,5.37,122.0,9300.0,,
quinquenio6,ANTES INTERCEPTOR SUR,6.92,23.1,164.0,28.5,136.0,2.92,,4.67,140.0,23000.0,,0.088
quinquenio6,JUANCHITO,7.13,22.0,206.0,68.1,138.0,5.55,58.0,3.3,169.0,290000.0,,0.221
quinquenio6,PASO DEL COMERCIO,6.96,27.0,314.0,63.3,251.0,5.33,56.7,2.83,143.0,430000.0,,0.125
quinquenio6,PUERTO ISAACS,7.09,22.0,184.0,56.6,127.0,4.0,228.0,1.64,161.0,430000.0,,0.188
quinquenio6,PASO DE LA TORRE,7.08,21.0,182.0,41.0,141.0,8.1,25.2,0.67,200.0,230000.0,,0.215
quinquenio6,VIJES,6.85,19.0,138.0,21.5,117.0,8.94,55.2,0.46,205.0,90000.0,,0.217
quinquenio6,YOTOCO,7.36,4.9,160.0,17.0,143.0,6.54,146.0,0.5,210.0,24000.0,,0.214
quinquenio6,MEDIACANOA,7.05,16.8,140.0,27.0,113.0,5.25,53.8,1.14,198.0,24000.0,,0.2
quinquenio6,RIOFRIO,7.38,30.1,184.0,51.0,133.0,3.06,51.1,2.12,195.0,93000.0,,0.195
quinquenio6,PUENTE GUAYABAL,7.15,32.0,180.0,40.0,140.0,3.09,77.4,2.77,196.0,2300.0,,0.116
quinquenio6,LA VICTORIA,7.12,25.2,262.0,117.0,145.0,2.48,154.0,2.54,201.0,43000.0,,0.174
quinquenio6,ANACARO,7.5,23.5,252.0,51.0,201.0,3.14,123.0,2.1,193.0,4300.0,,0.131
quinquenio6,PUENTE LA VIRGINIA,7.35,51.0,196.0,77.8,118.0,3.02,21.3,2.68,191.0,4300.0,,0.136
quinquenio6,ANTES SUAREZ,7.28,17.7,52.0,,40.4,2.37,14.2,4.36,74.3,900.0,,
quinquenio6,ANTES RIO OVEJAS,7.38,16.5,44.0,,32.4,2.37,16.1,4.47,71.2,4300.0,,
quinquenio6,ANTES RIO TIMBA,7.39,24.8,72.0,26.5,45.5,1.76,17.8,6.16,88.8,2300.0,,0.076
quinquenio6,PASO DE LA BALSA,7.4,28.0,78.0,53.3,24.7,2.26,18.2,6.15,69.4,4300.0,,0.104
quinquenio6,PASO DE LA BOLSA,7.57,92.3,126.0,100.0,26.0,2.13,18.4,6.07,69.7,460000.0,,0.138
quinquenio6,PUENTE HORMIGUERO,7.4,143.0,238.0,182.0,56.0,1.98,31.3,6.24,86.3,2000.0,,0.199
quinquenio6,ANTES INTERCEPTOR SUR,7.37,473.0,168.0,136.0,32.0,2.13,22.2,6.21,87.6,7500.0,,0.195
quinquenio6,JUANCHITO,7.43,174.0,850.0,743.0,107.0,2.4,30.3,5.77,93.8,46000.0,,0.317
quinquenio6,PASO DEL COMERCIO,7.53,162.0,282.0,255.0,27.0,3.06,22.2,5.4,93.4,93000.0,,0.319
quinquenio6,PUERTO ISAACS,7.48,374.0,262.0,218.0,44.0,3.67,30.3,4.58,98.3,93000.0,,0.29
quinquenio6,PASO DE LA TORRE,7.46,62.8,126.0,80.0,46.0,3.51,24.2,3.79,109.0,46000.0,,0.195
quinquenio6,VIJES,6.8,82.5,292.0,190.0,102.0,4.73,22.5,4.03,113.0,240000.0,,0.251
quinquenio6,YOTOCO,7.16,79.3,232.0,186.0,46.0,4.42,76.3,4.42,123.0,93000.0,,0.158
quinquenio6,MEDIACANOA,7.0,26.8,236.0,150.0,86.0,5.24,16.2,3.2,114.0,93000.0,,0.104
quinquenio6,RIOFRIO,6.9,62.8,288.0,192.0,96.0,5.2,,3.33,124.0,43000.0,,0.066
quinquenio6,PUENTE GUAYABAL,7.13,82.4,268.0,181.0,87.0,4.67,22.2,3.07,145.0,23000.0,,0.242
quinquenio6,LA VICTORIA,7.03,47.0,238.0,106.0,132.0,4.11,14.2,3.12,141.0,23000.0,,0.134
quinquenio6,ANACARO,7.03,90.0,374.0,234.0,140.0,6.08,11.1,3.0,144.0,23000.0,,0.246
quinquenio6,PUENTE LA VIRGINIA,7.13,75.6,324.0,162.0,162.0,3.89,13.0,4.86,143.0,43000.0,,0.253
quinquenio6,ANTES SUAREZ,6.95,18.0,94.0,24.0,70.0,2.3,16.7,7.21,77.7,150.0,,
quinquenio6,ANTES RIO OVEJAS,7.06,22.0,116.0,63.0,53.0,2.41,11.1,7.03,80.2,1500.0,,
quinquenio6,ANTES RIO TIMBA,7.48,16.0,78.0,28.0,50.0,2.65,24.1,7.31,73.7,9300.0,,
quinquenio6,PASO DE LA BALSA,7.53,32.0,150.0,106.0,44.0,2.96,,7.32,77.0,9300.0,,0.099
quinquenio6,PASO DE LA BOLSA,7.45,240.0,206.0,143.0,63.0,2.44,29.2,6.87,82.8,15000.0,,0.124
quinquenio6,PUENTE HORMIGUERO,7.45,240.0,358.0,310.0,48.0,3.22,34.3,6.72,102.0,43000.0,,0.153
quinquenio6,ANTES INTERCEPTOR SUR,7.36,170.0,270.0,194.0,76.0,5.72,23.4,6.12,109.0,93000.0,,0.17
quinquenio6,JUANCHITO,7.31,120.0,210.0,152.0,58.0,1.21,,5.04,106.0,240000.0,,0.187
quinquenio6,PASO DEL COMERCIO,7.25,180.0,224.0,136.0,88.0,6.94,39.3,4.62,124.0,1100000.0,,0.308
quinquenio6,PUERTO ISAACS,7.24,190.0,268.0,192.0,76.0,6.15,43.3,3.92,135.0,240000.0,,0.257
quinquenio6,PASO DE LA TORRE,7.22,216.0,304.0,203.0,101.0,12.2,88.0,0.702,150.0,240000.0,,0.318
quinquenio6,VIJES,7.29,211.0,282.0,178.0,104.0,9.72,92.0,0.662,145.0,150000.0,,0.271
quinquenio6,YOTOCO,7.37,117.0,266.0,174.0,92.0,10.3,60.8,0.861,167.0,240000.0,,0.285
quinquenio6,MEDIACANOA,7.35,43.0,172.0,100.0,72.0,11.8,128.0,1.1,172.0,150000.0,,0.186
quinquenio6,RIOFRIO,7.33,432.0,,,,12.8,30.2,1.52,172.0,43000.0,,0.178
quinquenio6,PUENTE GUAYABAL,7.3,69.0,188.0,80.0,108.0,6.3,20.2,1.81,168.0,9300.0,,0.142
quinquenio6,LA VICTORIA,7.26,78.0,262.0,170.0,92.0,5.61,86.7,2.48,174.0,9300.0,,0.231
quinquenio6,ANACARO,7.3,264.0,364.0,263.0,101.0,6.34,90.4,2.01,176.0,15000.0,,0.273
quinquenio6,PUENTE LA VIRGINIA,7.27,368.0,456.0,364.0,92.0,6.01,135.0,3.08,163.0,93000.0,,0.312
quinquenio6,ANTES SUAREZ,6.61,5.2,86.0,,74.4,2.22,28.1,3.28,89.1,2300.0,,
quinquenio6,ANTES RIO OVEJAS,7.23,4.1,94.0,,82.4,2.43,16.8,3.54,91.1,430.0,,
quinquenio6,ANTES RIO TIMBA,7.21,8.15,126.0,31.0,95.0,2.13,22.5,5.07,87.4,4300.0,,
quinquenio6,PASO DE LA BALSA,7.9,6.9,102.0,21.0,81.0,1.87,,6.98,88.9,4300.0,,
quinquenio6,PASO DE LA BOLSA,7.49,10.6,128.0,42.0,86.0,1.62,20.2,6.37,88.2,24000.0,,0.09
quinquenio6,PUENTE HORMIGUERO,7.81,19.8,144.0,41.0,103.0,2.03,15.7,6.57,101.0,46000.0,,
quinquenio6,ANTES INTERCEPTOR SUR,7.38,34.0,208.0,94.0,114.0,2.39,22.5,5.8,133.0,3900.0,,0.07
quinquenio6,JUANCHITO,7.51,15.0,72.0,33.0,39.0,3.06,20.2,5.37,122.0,120000.0,,0.11
quinquenio6,PASO DEL COMERCIO,7.38,15.0,120.0,29.0,91.0,6.14,28.1,4.28,140.0,2400000.0,,0.21
quinquenio6,PUERTO ISAACS,7.36,18.0,174.0,29.0,145.0,6.52,28.1,2.59,152.0,240000.0,,0.21
quinquenio6,PASO DE LA TORRE,7.36,13.7,152.0,13.0,139.0,6.12,13.3,1.15,164.0,75000.0,,0.16
quinquenio6,VIJES,7.21,15.9,180.0,27.0,153.0,7.8,23.0,0.846,172.0,93000.0,,0.19
quinquenio6,YOTOCO,7.38,15.7,170.0,19.0,151.0,6.12,24.7,1.39,200.0,43000.0,,0.24
quinquenio6,MEDIACANOA,7.3,14.5,166.0,31.0,135.0,4.41,12.3,1.49,174.0,9300.0,,0.29
quinquenio6,RIOFRIO,7.33,26.0,214.0,59.0,155.0,1.85,20.7,2.22,181.0,21000.0,,0.19
quinquenio6,PUENTE GUAYABAL,7.46,24.6,204.0,62.0,142.0,1.62,15.7,3.29,189.0,15000.0,,0.15
quinquenio6,LA VICTORIA,7.42,40.8,246.0,81.0,165.0,2.55,15.7,3.08,190.0,4300.0,,0.15
quinquenio6,ANACARO,7.43,57.0,240.0,93.0,147.0,1.59,18.0,3.38,187.0,7500.0,,0.19
quinquenio6,PUENTE LA VIRGINIA,7.41,42.0,216.0,86.0,130.0,1.79,20.2,3.18,191.0,9300.0,,0.19
quinquenio6,ANTES SUAREZ,,,,,,,,,,,,
quinquenio6,ANTES RIO OVEJAS,,,,,,,,,,,,
quinquenio6,ANTES RIO TIMBA,,,,,,,,,,,,
quinquenio6,PASO DE LA BALSA,7.83,370.0,428.0,345.0,83.0,3.24,,6.42,70.3,15000.0,,0.294
quinquenio6,PASO DE LA BOLSA,7.88,100.0,180.0,80.0,100.0,2.48,15.4,6.56,92.5,43000.0,,0.079
quinquenio6,PUENTE HORMIGUERO,6.21,550.0,670.0,490.0,180.0,4.44,,5.56,101.0,240000.0,,0.434
quinquenio6,ANTES INTERCEPTOR SUR,6.39,95.0,216.0,106.0,110.0,3.38,,5.07,131.0,43000.0,,0.121
quinquenio6,JUANCHITO,6.16,65.0,166.0,64.0,102.0,3.16,,5.27,122.0,93000.0,,0.099
quinquenio6,PASO DEL COMERCIO,6.58,70.0,166.0,68.0,98.0,4.69,16.8,4.48,132.0,240000.0,,0.18
quinquenio6,PUERTO ISAACS,6.49,100.0,248.0,130.0,118.0,10.7,29.3,2.99,142.0,460000.0,,0.347
quinquenio6,PASO DE LA TORRE,6.33,65.0,202.0,80.0,122.0,7.69,23.5,2.28,136.0,23000.0,,0.265
quinquenio6,VIJES,6.48,32.0,162.0,35.0,127.0,7.43,17.2,,157.0,390000.0,,0.161
quinquenio6,YOTOCO,6.67,50.0,190.0,46.0,144.0,9.29,16.7,0.9,176.0,23000.0,,0.31
quinquenio6,MEDIACANOA,6.43,135.0,282.0,156.0,126.0,6.8,16.9,1.98,151.0,23000.0,,0.209
quinquenio6,RIOFRIO,7.47,190.0,314.0,204.0,110.0,7.58,25.1,4.32,152.0,93000.0,,0.277
quinquenio6,PUENTE GUAYABAL,7.29,210.0,288.0,207.0,81.0,9.06,,2.79,152.0,15000.0,,0.227
quinquenio6,LA VICTORIA,7.35,220.0,354.0,272.0,82.0,8.24,42.4,3.41,149.0,24000.0,,0.213
quinquenio6,ANACARO,7.35,600.0,696.0,560.0,136.0,8.84,28.4,3.38,155.0,24000.0,,0.163
quinquenio6,PUENTE LA VIRGINIA,7.56,400.0,460.0,385.0,75.0,7.16,29.9,3.93,126.0,43000.0,,0.405
quinquenio6,ANTES SUAREZ,7.06,32.0,72.0,18.0,54.0,2.19,,5.0,69.3,4300.0,,
quinquenio6,ANTES RIO OVEJAS,7.36,26.0,70.0,,58.4,1.73,,5.01,70.1,1500.0,,
quinquenio6,ANTES RIO TIMBA,7.24,28.0,82.0,,70.4,1.82,,5.82,65.9,43000.0,,
quinquenio6,PASO DE LA BALSA,7.31,45.0,120.0,40.0,80.0,1.5,,6.7,64.4,4300.0,,
quinquenio6,PASO DE LA BOLSA,7.33,60.0,128.0,55.0,73.0,2.01,,5.92,70.1,4300.0,,
quinquenio6,PUENTE HORMIGUERO,7.64,75.0,158.0,92.0,66.0,1.6,,6.42,81.5,93000.0,,0.067
quinquenio6,ANTES INTERCEPTOR SUR,6.85,70.0,188.0,133.0,55.0,2.1,,6.21,85.4,23000.0,,0.11
quinquenio6,JUANCHITO,7.55,65.0,198.0,124.0,74.0,2.54,,6.19,86.9,240000.0,,0.107
quinquenio6,PASO DEL COMERCIO,7.5,55.0,214.0,120.0,94.0,3.19,13.1,5.81,97.8,430000.0,,0.169
quinquenio6,PUERTO ISAACS,7.42,50.0,176.0,90.0,86.0,3.25,,5.15,104.0,430000.0,,0.108
quinquenio6,PASO DE LA TORRE,7.24,60.0,140.0,70.0,70.0,3.63,14.6,4.3,114.0,93000.0,,0.149
quinquenio6,VIJES,7.34,80.0,228.0,138.0,90.0,4.61,,3.92,121.0,93000.0,,0.216
quinquenio6,YOTOCO,7.18,70.0,288.0,135.0,153.0,6.08,13.3,3.13,130.0,430000.0,,0.199
quinquenio6,MEDIACANOA,7.29,55.0,250.0,154.0,96.0,5.65,,2.9,128.0,230000.0,,0.13
quinquenio6,RIOFRIO,7.47,120.0,220.0,156.0,64.0,5.04,,2.84,125.0,93000.0,,0.182
quinquenio6,PUENTE GUAYABAL,7.48,180.0,234.0,188.0,46.0,5.06,,2.81,123.0,9000.0,,0.348
quinquenio6,LA VICTORIA,7.52,160.0,342.0,234.0,108.0,4.4,11.3,3.09,135.0,23000.0,,0.243
quinquenio6,ANACARO,7.49,190.0,534.0,413.0,121.0,3.8,,3.29,125.0,23000.0,,0.483
quinquenio6,PUENTE LA VIRGINIA,6.87,90.0,210.0,130.0,80.0,3.51,,3.51,143.0,43000.0,,0.178
quinquenio6,ANTES SUAREZ,6.35,7.5,82.0,,70.4,1.39,,5.94,85.1,2300.0,,
quinquenio6,ANTES RIO OVEJAS,6.25,5.8,58.0,,46.4,2.82,11.2,3.17,85.4,900.0,,
quinquenio6,ANTES RIO TIMBA,7.08,5.8,58.0,,46.4,1.6,23.2,5.4,83.9,9000.0,,
quinquenio6,PASO DE LA BALSA,6.86,15.0,70.0,16.0,54.0,1.79,20.2,5.63,81.9,23000.0,,
quinquenio6,PASO DE LA BOLSA,6.96,16.0,58.0,17.0,41.0,2.14,16.2,6.23,83.9,43000.0,,
quinquenio6,PUENTE HORMIGUERO,7.17,22.0,82.0,17.0,65.0,2.05,35.8,5.57,101.0,24000.0,,0.067
quinquenio6,ANTES INTERCEPTOR SUR,7.06,25.0,120.0,26.0,94.0,2.24,19.4,5.5,104.0,93000.0,,0.087
quinquenio6,JUANCHITO,7.05,24.0,92.0,19.0,73.0,2.24,,4.71,108.0,75000.0,,0.094
quinquenio6,PASO DEL COMERCIO,7.02,25.0,102.0,19.0,83.0,5.06,13.9,4.16,125.0,1500000.0,,0.192
quinquenio6,PUERTO ISAACS,7.05,24.0,118.0,16.0,102.0,5.59,27.1,2.27,133.0,430000.0,,0.194
quinquenio6,PASO DE LA TORRE,6.94,17.0,106.0,14.0,92.0,7.08,34.6,0.752,149.0,430000.0,,0.231
quinquenio6,VIJES,7.03,60.0,172.0,74.0,98.0,10.3,28.6,0.839,153.0,240000.0,,0.224
quinquenio6,YOTOCO,7.08,18.0,116.0,17.0,99.0,6.14,39.4,0.74,174.0,93000.0,,0.245
quinquenio6,MEDIACANOA,7.04,20.0,130.0,13.0,117.0,5.35,18.6,0.82,166.0,150000.0,,0.203
quinquenio6,RIOFRIO,7.28,45.0,232.0,78.0,154.0,4.68,27.6,1.8,166.0,430.0,,
quinquenio6,PUENTE GUAYABAL,7.62,37.0,240.0,77.0,163.0,4.6,25.7,2.39,176.0,75000.0,,0.179
quinquenio6,LA VICTORIA,7.26,37.0,210.0,59.0,151.0,4.6,,2.47,184.0,23000.0,,
quinquenio6,ANACARO,7.42,50.0,246.0,59.0,151.0,5.85,11.7,2.58,189.0,4300.0,,0.146
quinquenio6,PUENTE LA VIRGINIA,7.41,34.0,258.0,81.0,177.0,4.18,27.0,2.35,199.0,93000.0,,0.113
quinquenio6,ANTES SUAREZ,6.7,31.0,86.0,30.0,56.0,2.78,36.9,1.6,144.0,2400.0,,
quinquenio6,ANTES RIO OVEJAS,6.72,27.0,102.0,23.0,79.0,1.55,14.8,1.62,184.0,4300.0,,
quinquenio6,ANTES RIO TIMBA,7.06,33.0,104.0,32.0,72.0,2.04,,4.9,111.0,9300.0,,
quinquenio6,PASO DE LA BALSA,7.16,45.0,90.0,46.0,44.0,2.18,,5.8,145.0,24000.0,,
